Date	Qsim	Qobs	Precipitation	Temperature	AET	PET	Snow	Snowcover	SM	Recharge	SUZ	SLZ	Q0	Q1	Q2	Qsim_rain	Qsim_snow
19840510	1.048154242	1.95	0.4	1.7	1.04	1.92	0.2	0.3	124	0.2	5.4	68.2	0	0.877	0.171	0.483	0.565
19840511	0.912582602	1.69	0	4.4	1.22	2.28	0	0	122.8	0.2	4.6	68.4	0	0.741	0.171	0.427	0.486
19840512	0.779893331	1.45	0	5.3	1.86	2.42	0	0	121	0	3.7	68.6	0	0.608	0.172	0.372	0.408
19840513	0.654494071	1.28	0	8.3	2.15	2.85	0	0	118.8	0	2.9	68.8	0	0.482	0.172	0.321	0.334
19840514	0.545456748	1.15	0	9.1	2.22	2.99	0	0	116.6	0	2.2	69	0	0.373	0.173	0.276	0.269
19840515	0.45065416	1.05	0	7.2	2.02	2.77	0	0	114.6	0	1.6	69.1	0	0.278	0.173	0.237	0.213
19840516	0.383851082	1.09	0.3	11.2	2.41	3.37	0	0	112.3	0.2	1.3	69.3	0	0.21	0.174	0.21	0.174
19840517	0.677948183	1.25	7.2	13.7	2.65	3.74	0	0	111.8	5	5.1	69.5	0	0.504	0.174	0.334	0.344
19840518	0.863966973	1.3	0	14.3	2.69	3.85	0	0	109.1	0	4.2	69.7	0	0.689	0.174	0.413	0.451
19840519	0.827095141	1.24	2.1	12.5	2.47	3.62	0	0	107.3	1.4	4.5	69.9	0	0.652	0.175	0.399	0.428
19840520	0.779207343	1.14	0	13	2.49	3.71	0	0	104.8	0	3.6	70.1	0	0.604	0.175	0.38	0.4
19840521	0.654373343	0.98	0	14.2	2.56	3.92	0	0	102.2	0	2.8	70.3	0	0.479	0.176	0.327	0.328
19840522	0.545826606	0.89	0	14.1	2.51	3.92	0	0	99.7	0	2.2	70.4	0	0.37	0.176	0.281	0.265
19840523	0.45144964	0.74	0	14.1	2.46	3.95	0	0	97.2	0	1.6	70.6	0	0.275	0.177	0.241	0.211
19840524	0.369400228	0.66	0	10.2	2.05	3.37	0	0	95.2	0	1.1	70.8	0	0.192	0.177	0.206	0.163
19840525	0.298075643	0.6	0	8.2	1.83	3.07	0	0	93.4	0	0.6	71	0	0.12	0.178	0.176	0.122
19840526	0.274016241	0.64	0.9	15	2.43	4.16	0	0	91.3	0.5	0.7	71.2	0	0.096	0.178	0.166	0.108
19840527	0.259429478	0.62	0.3	16.7	2.54	4.45	0	0	88.9	0.2	0.4	71.3	0	0.081	0.179	0.16	0.1
19840528	0.212957246	0.61	0	14.8	2.32	4.17	0	0	86.6	0	0.1	71.5	0	0.034	0.179	0.14	0.073
19840529	0.183092247	0.57	0	15.9	2.37	4.37	0	0	84.2	0	0	71.4	0	0.004	0.179	0.127	0.056
19840530	0.178717494	0.51	0	13.7	2.12	4.03	0	0	82.1	0	0	71.2	0	0	0.179	0.125	0.054
19840531	0.1782707	0.44	0	14	2.1	4.1	0	0	80	0	0	71	0	0	0.178	0.124	0.054
19840601	0.177825024	0.4	0	14.3	2.08	4.17	0	0	77.9	0	0	70.9	0	0	0.178	0.124	0.054
19840602	0.177380461	0.39	0	15.1	2.1	4.32	0	0	75.8	0	0	70.7	0	0	0.177	0.124	0.054
19840603	0.17693701	0.39	0	16.8	2.2	4.63	0	0	73.6	0	0	70.5	0	0	0.177	0.123	0.053
19840604	0.405483305	0.4	7.8	15.6	2.1	4.45	0	0	75.7	3.6	2.8	70.7	0	0.228	0.177	0.236	0.169
19840605	0.542709891	0.4	0	13.8	1.96	4.15	0	0	73.8	0	2.1	70.9	0	0.365	0.177	0.304	0.239
19840606	0.60998455	0.35	5	16.5	2.18	4.64	0	0	74.3	2.3	3.5	71.1	0	0.432	0.178	0.342	0.268
19840607	0.642774711	0.31	0	15.4	2.07	4.46	0	0	72.2	0	2.8	71.2	0	0.464	0.178	0.361	0.282
19840608	0.53605401	0.31	0	11.8	1.73	3.83	0	0	70.5	0	2.1	71.4	0	0.357	0.179	0.306	0.23
19840609	0.51626648	0.26	2.4	7.4	1.35	3.03	0	0	70.5	1	2.4	71.6	0	0.337	0.179	0.298	0.218
19840610	0.487419553	0.24	0	6.3	1.24	2.82	0	0	69.2	0	1.8	71.8	0	0.308	0.18	0.285	0.203
19840611	0.401068288	0.24	0	7.4	1.31	3.03	0	0	67.9	0	1.2	72	0	0.221	0.18	0.24	0.162
19840612	0.326000154	0.22	0	7.7	1.31	3.08	0	0	66.6	0	0.8	72.1	0	0.145	0.181	0.2	0.126
19840613	0.269678749	0.21	0.3	9	1.39	3.33	0	0	65.4	0.1	0.5	72.3	0	0.089	0.181	0.171	0.099
19840614	0.356098142	0.22	4.8	9.2	1.41	3.37	0	0	66.8	1.9	1.8	72.5	0	0.175	0.182	0.222	0.134
19840615	0.538614946	0.25	4.7	12.6	1.72	4.04	0	0	67.9	1.9	2.9	72.7	0	0.357	0.182	0.331	0.207
19840616	0.594093924	0.28	1.1	11.9	1.66	3.91	0	0	66.9	0.5	2.6	72.9	0	0.412	0.182	0.367	0.227
19840617	0.522274715	0.27	0	13.7	1.77	4.23	0	0	65.1	0	2	73	0	0.339	0.183	0.325	0.197
19840618	0.431791542	0.26	0	15.3	1.84	4.52	0	0	63.3	0	1.4	73.2	0	0.249	0.183	0.272	0.16
19840619	0.364415361	0.26	0.4	15.5	1.79	4.53	0	0	61.7	0.2	1	73.4	0	0.181	0.184	0.232	0.132
19840620	0.334349682	0.26	1.1	10.8	1.39	3.59	0	0	61	0.4	1	73.6	0	0.15	0.184	0.216	0.119
19840621	0.337620558	0.24	1.7	12.3	1.48	3.85	0	0	60.6	0.6	1.1	73.7	0	0.153	0.185	0.219	0.119
19840622	0.491826194	0.26	6.8	11.3	1.42	3.63	0	0	63.4	2.6	2.9	73.9	0	0.307	0.185	0.323	0.169
19840623	0.55991112	0.25	0	9.5	1.29	3.26	0	0	62.1	0	2.2	74.1	0	0.374	0.185	0.37	0.189
19840624	0.540375493	0.31	2.8	9.6	1.28	3.26	0	0	62.6	1.1	2.5	74.3	0	0.354	0.186	0.36	0.181
19840625	0.779116399	0.43	9.5	10.9	1.42	3.48	0	0	66.9	3.8	5.2	74.4	0	0.593	0.186	0.535	0.244
19840626	1.264318851	0.66	12.7	10.4	1.48	3.36	0	0	72.7	5.4	8.9	74.6	0	1.078	0.187	0.906	0.359
19840627	1.400160263	0.78	0	12.1	1.66	3.66	0	0	71	0	7.4	74.8	0	1.213	0.187	1.018	0.382
19840628	1.302042789	0.82	3.4	11.6	1.59	3.54	0	0	71.3	1.5	7.5	75	0	1.114	0.188	0.951	0.352
19840629	1.302936751	0.76	3.3	11.6	1.59	3.51	0	0	71.6	1.5	7.5	75.1	0	1.115	0.188	0.96	0.343
19840630	1.198280332	0.7	0	11	1.51	3.38	0	0	70.1	0	6.2	75.3	0	1.01	0.189	0.885	0.313
19840701	1.249205667	0.59	7.4	12.2	1.61	3.58	0	0	72.6	3.2	7.9	75.5	0	1.06	0.189	0.936	0.313
19840702	1.256965751	0.54	0	10.8	1.49	3.29	0	0	71.1	0	6.5	75.6	0	1.068	0.189	0.951	0.306
19840703	1.071805109	0.47	0	11.7	1.53	3.43	0	0	69.6	0	5.4	75.8	0	0.882	0.19	0.809	0.263
19840704	0.910769739	0.42	0	10.9	1.42	3.26	0	0	68.2	0	4.4	76	0	0.721	0.19	0.685	0.226
19840705	0.770723218	0.37	0	9.5	1.27	2.98	0	0	66.9	0	3.5	76.1	0	0.58	0.191	0.577	0.194
19840706	0.648936861	0.33	0	11.9	1.42	3.4	0	0	65.5	0	2.7	76.3	0	0.458	0.191	0.484	0.165
19840707	0.543036712	0.33	0	12.4	1.42	3.46	0	0	64.1	0	2	76.5	0	0.352	0.191	0.402	0.141
19840708	0.473826676	0.31	0.8	14.6	1.54	3.84	0	0	63	0.3	1.8	76.7	0	0.282	0.192	0.35	0.124
19840709	0.41000567	0.26	0	18.4	1.78	4.51	0	0	61.3	0	1.2	76.8	0	0.218	0.192	0.301	0.109
19840710	0.33532771	0.24	0	19.2	1.77	4.63	0	0	59.5	0	0.7	77	0	0.143	0.193	0.243	0.092
19840711	0.270411327	0.24	0	19.4	1.72	4.64	0	0	57.8	0	0.3	77.2	0	0.077	0.193	0.193	0.077
19840712	0.216062411	0.22	0	15.9	1.43	3.97	0	0	56.3	0	0	77.3	0	0.023	0.194	0.151	0.065
19840713	0.283652804	0.24	4.7	15.2	1.38	3.82	0	0	58	1.6	1.1	77.5	0	0.09	0.194	0.208	0.076
19840714	0.379514673	0.22	2.3	16.1	1.45	3.96	0	0	58	0.8	1.4	77.6	0	0.185	0.194	0.287	0.092
19840715	0.364832021	0.2	0.3	14.4	1.32	3.63	0	0	56.9	0.1	1	77.8	0	0.17	0.195	0.276	0.089
19840716	0.315483284	0.18	0.5	15.5	1.35	3.8	0	0	55.9	0.2	0.7	77.9	0	0.12	0.195	0.235	0.081
19840717	0.264076202	0.17	0	16.1	1.35	3.88	0	0	54.5	0	0.3	78.1	0	0.068	0.196	0.192	0.072
19840718	0.262502967	0.17	2.3	15.7	1.31	3.78	0	0	54.7	0.8	0.6	78.3	0	0.067	0.196	0.192	0.071
19840719	0.264738464	0.14	0.5	14.1	1.19	3.47	0	0	53.9	0.2	0.3	78.4	0	0.068	0.196	0.194	0.071
19840720	0.220519959	0.14	0	14.6	1.19	3.54	0	0	52.7	0	0	78.6	0	0.024	0.197	0.157	0.064
19840721	0.347265577	0.12	7.5	13.6	1.15	3.34	0	0	56.5	2.5	1.8	78.8	0	0.15	0.197	0.267	0.081
19840722	0.428768496	0.11	0	12	1.08	3.05	0	0	55.5	0	1.3	78.9	0	0.231	0.198	0.337	0.092
19840723	0.369568538	0.11	0.7	12.6	1.09	3.13	0	0	54.9	0.2	1	79.1	0	0.172	0.198	0.286	0.084
19840724	0.315354797	0.1	0	12.8	1.07	3.14	0	0	53.8	0	0.6	79.2	0	0.117	0.198	0.239	0.076
19840725	0.253756079	0.08	0	11.8	0.99	2.95	0	0	52.8	0	0.2	79.4	0	0.055	0.199	0.186	0.067
19840726	0.532065443	0.1	13.6	11.8	1.05	2.93	0	0	60.6	4.7	3.9	79.6	0	0.333	0.199	0.435	0.097
19840727	0.890552547	0.13	6.3	9.8	1.01	2.59	0	0	63.6	2.4	5.2	79.7	0	0.691	0.2	0.757	0.134
19840728	0.965215559	0.15	2.5	13.3	1.25	3.12	0	0	63.8	1	5.1	79.9	0	0.765	0.2	0.826	0.14
19840729	0.87693147	0.16	0	12.2	1.17	2.92	0	0	62.7	0	4.1	80	0	0.677	0.2	0.747	0.13
19840730	0.742584032	0.15	0	12.4	1.15	2.93	0	0	61.5	0	3.2	80.2	0	0.542	0.201	0.627	0.116
19840731	0.625752627	0.16	0	14.7	1.25	3.26	0	0	60.3	0	2.5	80.4	0	0.425	0.201	0.522	0.103
19840801	0.524160044	0.14	0	19.9	1.51	4.01	0	0	58.7	0	1.9	80.5	0	0.323	0.202	0.431	0.093
19840802	0.435825108	0.14	0	19.8	1.45	3.96	0	0	57.3	0	1.3	80.7	0	0.234	0.202	0.352	0.084
19840803	0.359024199	0.13	0	15.1	1.16	3.23	0	0	56.1	0	0.8	80.8	0	0.157	0.202	0.283	0.076
19840804	0.54175791	0.32	9.9	16.7	1.27	3.44	0	0	61.2	3.5	3.5	81	0	0.339	0.203	0.453	0.089
19840805	1.626401897	0.59	31.9	18.8	1.63	3.71	0	0	77.7	13.7	14.6	81.1	0	1.423	0.203	1.477	0.15
19840806	2.216395569	1.28	0.3	14.3	1.47	3.03	0	0	76.4	0.1	12.5	81.3	0	2.013	0.204	2.038	0.178
19840807	2.091077482	2.77	5.2	16.2	1.59	3.27	0	0	77.6	2.5	12.7	81.5	0	1.887	0.204	1.922	0.169
19840808	1.945454381	2.71	0	13.6	1.39	2.88	0	0	76.2	0	10.8	81.6	0	1.741	0.204	1.786	0.159
19840809	1.672701939	2.25	0	13.7	1.36	2.86	0	0	74.8	0	9	81.8	0	1.468	0.205	1.529	0.143
19840810	1.560844617	2.04	3.8	14.1	1.37	2.89	0	0	75.5	1.8	9.1	81.9	0	1.356	0.205	1.425	0.136
19840811	1.443500264	1.81	0	9.3	1.05	2.22	0	0	74.5	0	7.6	82.1	0	1.238	0.206	1.316	0.128
19840812	1.364362823	1.66	3.9	11.7	1.19	2.51	0	0	75.4	1.8	7.9	82.2	0	1.158	0.206	1.243	0.122
19840813	1.275032189	1.47	0	13.6	1.29	2.73	0	0	74.1	0	6.5	82.4	0	1.069	0.206	1.159	0.116
19840814	1.089681438	1.31	0	11.3	1.12	2.41	0	0	73	0	5.4	82.5	0	0.883	0.207	0.984	0.106
19840815	1.010743313	1.09	2.6	10.3	1.04	2.26	0	0	73.4	1.2	5.4	82.7	0	0.804	0.207	0.91	0.101
19840816	0.945378497	0.93	0.5	12.1	1.13	2.46	0	0	72.5	0.2	4.6	82.8	0	0.738	0.207	0.849	0.096
19840817	0.816833337	0.79	0	10.7	1.03	2.26	0	0	71.5	0	3.7	83	0	0.609	0.208	0.727	0.089
19840818	0.691243668	0.68	0	12.7	1.11	2.48	0	0	70.4	0	2.9	83.1	0	0.483	0.208	0.608	0.083
19840819	0.597777754	0.59	0.5	13.2	1.11	2.52	0	0	69.6	0.2	2.4	83.3	0	0.389	0.209	0.52	0.078
19840820	0.513989014	0.55	0	16.1	1.23	2.82	0	0	68.4	0	1.8	83.4	0	0.305	0.209	0.441	0.073
19840821	0.427914253	0.5	0	15.3	1.15	2.7	0	0	67.2	0	1.2	83.6	0	0.219	0.209	0.359	0.069
19840822	0.353077352	0.43	0	16.6	1.18	2.81	0	0	66	0	0.7	83.7	0	0.143	0.21	0.288	0.065
19840823	0.288017268	0.4	0	15.3	1.08	2.63	0	0	64.9	0	0.3	83.9	0	0.078	0.21	0.227	0.061
19840824	0.233243672	0.37	0	8.5	0.75	1.86	0	0	64.2	0	0	84	0	0.023	0.21	0.175	0.059
19840825	0.210296196	0.32	0	6.8	0.67	1.66	0	0	63.5	0	0	83.8	0	0	0.21	0.153	0.057
19840826	0.209770455	0.29	0	6.3	0.63	1.59	0	0	62.9	0	0	83.6	0	0	0.21	0.153	0.057
19840827	0.20929996	0.26	0.1	9.1	0.73	1.85	0	0	62.2	0	0	83.4	0	0	0.209	0.152	0.057
19840828	0.208822006	0.25	0	9.2	0.71	1.84	0	0	61.5	0	0	83.2	0	0	0.209	0.152	0.057
19840829	0.235708819	0.24	2	10.6	0.76	1.94	0	0	62	0.7	0.3	83.4	0	0.027	0.209	0.178	0.058
19840830	0.26856585	0.24	1.5	9	0.69	1.76	0	0	62.2	0.5	0.5	83.5	0	0.059	0.209	0.21	0.059
19840831	0.277552965	0.22	1.1	11.1	0.75	1.93	0	0	62.2	0.4	0.5	83.7	0	0.068	0.21	0.218	0.059
19840901	0.247937499	0.24	0	6	0.56	1.44	0	0	61.6	0	0.1	83.8	0	0.038	0.21	0.19	0.058
19840902	0.224032274	0.22	1	6.7	0.57	1.48	0	0	61.7	0.4	0.1	84	0	0.014	0.21	0.167	0.057
19840903	0.220873684	0.25	0.8	6	0.54	1.4	0	0	61.7	0.3	0	84.1	0	0.01	0.211	0.164	0.057
19840904	0.675601232	0.58	16.9	5.1	0.54	1.3	0	0	71.2	6.9	5.7	84.3	0	0.465	0.211	0.606	0.07
19840905	1.133985303	1.07	5.1	5.1	0.58	1.28	0	0	73.4	2.2	6.6	84.4	0	0.923	0.211	1.051	0.083
19840906	1.10090605	1.14	0	6.8	0.64	1.39	0	0	72.8	0	5.4	84.6	0	0.889	0.212	1.019	0.082
19840907	1.047531209	1.18	3.4	8.8	0.7	1.51	0	0	74	1.5	5.7	84.7	0	0.835	0.212	0.968	0.08
19840908	0.997006881	1.11	0.4	11.8	0.79	1.7	0	0	73.4	0.2	4.8	84.9	0	0.784	0.213	0.919	0.078
19840909	0.872887758	1.04	0.4	8	0.64	1.39	0	0	73	0.2	4.1	85	0	0.66	0.213	0.798	0.074
19840910	0.884141736	0.98	4.2	10.1	0.7	1.5	0	0	74.6	1.9	4.9	85.2	0	0.671	0.213	0.81	0.074
19840911	0.871752514	1	0.3	10	0.68	1.46	0	0	74.1	0.1	4	85.3	0	0.658	0.214	0.798	0.073
19840912	0.923695021	1.17	5.4	11.3	0.71	1.51	0	0	76.3	2.5	5.4	85.5	0	0.71	0.214	0.85	0.074
19840913	1.352115219	1.83	12.2	8.6	0.64	1.3	0	0	81.9	5.9	9.5	85.6	0	1.138	0.214	1.27	0.082
19840914	1.681686601	2.8	4.8	9.6	0.69	1.32	0	0	83.6	2.4	10.1	85.7	0	1.467	0.215	1.594	0.088
19840915	1.66395209	3.08	2.1	8.4	0.64	1.21	0	0	84	1.1	9.4	85.9	0	1.449	0.215	1.578	0.086
19840916	1.503855353	2.84	0.3	8.8	0.63	1.2	0	0	83.5	0.2	8	86	0	1.288	0.215	1.421	0.082
19840917	1.306949471	2.38	0.2	5.6	0.52	1	0	0	83.1	0.1	6.7	86.2	0	1.091	0.216	1.229	0.078
19840918	1.124968946	2.06	0	8.6	0.59	1.14	0	0	82.5	0	5.5	86.3	0	0.909	0.216	1.051	0.074
19840919	0.982630926	1.77	0.6	8.6	0.58	1.12	0	0	82.2	0.3	4.8	86.5	0	0.766	0.217	0.912	0.071
19840920	0.940657998	1.58	2.4	7.1	0.53	1.02	0	0	82.9	1.2	4.9	86.6	0	0.724	0.217	0.871	0.069
19840921	1.029905144	1.64	4.4	6.7	0.52	0.98	0	0	84.5	2.2	5.9	86.7	0	0.813	0.217	0.96	0.07
19840922	1.029574655	1.72	0.5	7.6	0.53	1.01	0	0	84.2	0.3	5	86.9	0	0.812	0.218	0.96	0.07
19840923	0.965683311	1.7	2	7	0.51	0.96	0	0	84.6	1	5	87	0	0.748	0.218	0.898	0.068
19840924	1.106661249	2.39	6	5.6	0.47	0.87	0	0	87	3.2	6.8	87.2	0	0.888	0.218	1.037	0.07
19840925	1.379367695	4.12	6.4	6.4	0.49	0.89	0	0	89.5	3.5	8.6	87.3	0	1.161	0.219	1.306	0.073
19840926	1.68827433	5.47	7.6	4.8	0.45	0.8	0	0	92.3	4.2	10.9	87.5	0	1.469	0.219	1.612	0.076
19840927	1.861532417	5.14	3.9	3.8	0.43	0.73	0	0	93.6	2.3	11.1	87.6	0	1.642	0.219	1.784	0.078
19840928	1.748143949	4.19	0.3	5	0.45	0.76	0	0	93.3	0.2	9.5	87.7	0	1.528	0.22	1.672	0.076
19840929	1.513641763	3.38	0	1.8	0.36	0.62	0	0	92.9	0	8	87.9	0	1.294	0.22	1.441	0.072
19840930	1.299028399	2.7	0	4.7	0.41	0.71	0	0	92.5	0	6.6	88	0	1.079	0.22	1.23	0.069
19841001	1.124877734	2.23	0.3	5.5	0.41	0.71	0	0	92.2	0.2	5.6	88.2	0	0.904	0.221	1.059	0.066
19841002	1.117942471	2.15	3.6	5.6	0.4	0.69	0	0	93.4	2.1	6.4	88.3	0	0.897	0.221	1.052	0.066
19841003	1.398960986	2.46	7.8	10.1	0.48	0.81	0	0	96.1	4.5	9.2	88.4	0	1.177	0.221	1.331	0.068
19841004	1.55605995	2.68	2.1	9.8	0.47	0.77	0	0	96.5	1.2	8.7	88.6	0	1.334	0.222	1.487	0.069
19841005	1.483494668	2.9	1.8	9.2	0.44	0.73	0	0	96.8	1.1	8.2	88.7	0	1.261	0.222	1.415	0.068
19841006	1.542595461	4.19	4.9	9.1	0.42	0.69	0	0	98.3	2.9	9.4	88.8	0	1.32	0.223	1.475	0.068
19841007	2.264620916	6.54	17.3	8.4	0.41	0.64	0	0	104.4	10.8	17.3	89	0	2.042	0.223	2.191	0.074
19841008	2.6386793	5.77	0.9	8.1	0.39	0.6	0	0	104.3	0.6	15.2	89.1	0	2.415	0.223	2.562	0.076
19841009	2.614309366	4.8	6.5	4.7	0.33	0.49	0	0	106.3	4.3	16.6	89.3	0	2.391	0.224	2.539	0.075
19841010	2.509334245	3.85	0	4.7	0.31	0.47	0	0	106	0	14.2	89.4	0	2.285	0.224	2.436	0.074
19841011	2.16576537	3.12	0	6.2	0.31	0.47	0	0	105.7	0	12	89.5	0	1.942	0.224	2.096	0.07
19841012	1.886042239	2.7	0.4	5.7	0.29	0.43	0	0	105.5	0.3	10.4	89.7	0	1.661	0.225	1.819	0.067
19841013	1.639661819	2.42	0	0.3	0.2	0.31	0	0	105.3	0	8.7	89.8	0	1.415	0.225	1.575	0.065
19841014	1.409280199	2.28	6.3	0.1	0.19	0.28	5.8	1	105.1	0	7.3	89.9	0	1.184	0.225	1.347	0.063
19841015	1.208891254	2.39	3.4	1.3	0	0.28	9	1	105.1	0	6	90.1	0	0.983	0.226	1.148	0.061
19841016	1.034595828	2.46	0.6	-0.9	0	0.22	9.5	1	105.1	0	4.9	90.2	0	0.809	0.226	0.976	0.059
19841017	1.35178981	2.38	0.5	6	0	0.31	0	0	108.6	6.6	9.7	90.3	0	1.126	0.226	1.253	0.098
19841018	1.552725632	2.23	0	3.5	0.18	0.27	0	0	108.4	0	8.2	90.5	0	1.326	0.227	1.428	0.125
19841019	1.691028804	2.35	7.5	3.7	0.18	0.27	0	0	110.6	5.1	11.2	90.6	0	1.464	0.227	1.548	0.143
19841020	1.784295464	2.81	0.6	3.6	0.18	0.26	0	0	110.6	0.4	9.8	90.7	0	1.557	0.227	1.629	0.155
19841021	2.110421644	4.49	11.2	5.3	0.19	0.27	0	0	113.9	7.8	15	90.9	0	1.883	0.228	1.928	0.182
19841022	2.415561026	4.95	2.7	2	0.16	0.23	0	0	114.5	1.9	14.4	91	0	2.188	0.228	2.209	0.207
19841023	2.197801215	4.44	3.3	1.1	0.15	0.21	3.1	1	114.4	0	12.2	91.1	0	1.97	0.228	2.006	0.192
19841024	2.001853247	3.86	3.2	1.6	0	0.21	4	1	115	1.5	11.6	91.3	0	1.773	0.229	1.824	0.178
19841025	1.997119174	3.66	2.7	2	0	0.2	3.1	0.86	116	2.6	12	91.4	0	1.768	0.229	1.818	0.179
19841026	1.912553184	3.76	5.8	1.5	0.02	0.19	7.7	0.86	116.2	0.5	10.6	91.5	0	1.683	0.229	1.738	0.175
19841027	1.777294716	4.56	14.5	1.4	0.02	0.18	19.4	0.86	116.7	1.4	10.1	91.6	0	1.548	0.23	1.612	0.166
19841028	1.611836704	4.2	0.8	-0.1	0.02	0.16	20.1	1	116.7	0	8.5	91.8	0	1.382	0.23	1.458	0.154
19841029	1.385707126	3.56	0	-0.4	0	0.15	20.1	1	116.7	0	7.1	91.9	0	1.156	0.23	1.249	0.137
19841030	2.225987061	5.35	10.2	5.4	0	0.19	10.4	0.86	121.9	14.7	18.6	92	0	1.995	0.231	1.954	0.272
19841031	3.010715954	6.02	0.7	2.8	0.02	0.16	7	0.86	122.9	3.1	18.6	92.2	0	2.78	0.231	2.609	0.402
19841101	3.010322255	4.65	0	3.3	0.02	0.16	2.9	0.3	123.8	3.2	18.6	92.3	0	2.779	0.231	2.583	0.427
19841102	2.950600162	3.81	0	8.2	0.1	0.18	0	0	124.4	2.3	17.9	92.4	0	2.719	0.231	2.502	0.449
19841103	2.685683195	3.17	0	7.5	0.13	0.16	0	0	124.3	0	15.2	92.6	0	2.454	0.232	2.263	0.423
19841104	2.320200885	2.78	0	2.7	0.1	0.13	0	0	124.2	0	12.9	92.7	0	2.088	0.232	1.953	0.367
19841105	2.200495394	2.43	3.6	2.6	0.09	0.12	0	0	124.9	2.8	13.4	92.8	0	1.968	0.232	1.842	0.358
19841106	2.064651458	2.31	1.9	1.1	0.08	0.1	1.7	1	124.8	0	11.3	92.9	0	1.832	0.233	1.721	0.344
19841107	1.780025544	2.05	0	-3.4	0	0.07	1.7	1	124.8	0	9.5	93.1	0	1.547	0.233	1.482	0.298
19841108	1.532441552	1.85	0	-0.7	0	0.08	1.7	1	124.8	0	8	93.2	0	1.299	0.233	1.274	0.259
19841109	1.31708393	1.67	0.6	-2.9	0	0.06	2.3	1	124.8	0	6.6	93.3	0	1.083	0.234	1.093	0.224
19841110	1.12976315	1.37	0.2	-2.2	0	0.05	2.5	1	124.8	0	5.5	93.4	0	0.896	0.234	0.936	0.194
19841111	0.96683432	1.19	0	0.6	0	0.05	2.5	1	124.8	0	4.4	93.6	0	0.732	0.234	0.799	0.168
19841112	0.893749807	1.12	0	2.1	0	0.04	1.2	0.86	125.1	1	4.4	93.7	0	0.659	0.235	0.736	0.158
19841113	0.819217861	1.03	0	-0.7	0	0.03	1.2	0.86	125.1	0	3.5	93.8	0	0.584	0.235	0.672	0.147
19841114	0.696780066	0.93	0	-6	0	0.02	1.2	0.86	125.1	0	2.7	93.9	0	0.461	0.235	0.57	0.127
19841115	0.590299032	0.82	0	-6	0	0.01	1.2	0.86	125.1	0	2.1	94.1	0	0.355	0.236	0.481	0.109
19841116	0.497700282	0.74	0	-9.3	0	0	1.2	0.86	125.1	0	1.5	94.2	0	0.262	0.236	0.404	0.094
19841117	0.41717902	0.65	0	-9.7	0	0	1.2	0.86	125.1	0	1	94.3	0	0.181	0.236	0.337	0.08
19841118	0.347165072	0.57	0	-9.9	0	0	1.2	0.86	125.1	0	0.5	94.4	0	0.111	0.237	0.278	0.069
19841119	0.286292389	0.52	0	-9.2	0	0	1.2	0.86	125.1	0	0.2	94.6	0	0.049	0.237	0.228	0.059
19841120	0.247514448	0.47	0.9	-2.5	0	0	2.1	1	125.1	0	0	94.5	0	0.011	0.237	0.195	0.052
19841121	0.236464408	0.43	0	-7.6	0	0	2.1	1	125.1	0	0	94.2	0	0	0.236	0.186	0.05
19841122	0.235873247	0.38	0.2	-5.9	0	0	2.3	1	125.1	0	0	94	0	0	0.236	0.186	0.05
19841123	0.235283564	0.36	2.1	-1.1	0	0	4.2	1	125.1	0	0	93.8	0	0	0.235	0.185	0.05
19841124	0.234695355	0.47	8.7	-1.3	0	0	12.2	1	125.1	0	0	93.5	0	0	0.235	0.185	0.05
19841125	0.234108616	0.43	4.4	-3.3	0	0	16.2	1	125.1	0	0	93.3	0	0	0.234	0.184	0.05
19841126	0.233523345	0.43	4.8	-2.9	0	0	20.6	1	125.1	0	0	93.1	0	0	0.234	0.184	0.05
19841127	0.232939537	0.43	0.5	-5.6	0	0	21.1	1	125.1	0	0	92.8	0	0	0.233	0.183	0.05
19841128	0.232357188	0.48	6.8	-1.3	0	0	27.4	1	125.1	0	0	92.6	0	0	0.232	0.183	0.05
19841129	0.231776295	0.48	5.2	-0.1	0	0	32.1	1	125.1	0	0	92.4	0	0	0.232	0.182	0.049
19841130	0.231196854	0.48	0	-2.4	0	0	32.1	1	125.1	0	0	92.1	0	0	0.231	0.182	0.049
19841201	0.230731129	0.48	0	2.3	0	0	32	1	125.1	0.1	0	92	0	0	0.231	0.182	0.049
19841202	0.230248591	0.48	0	0.8	0	0	32	1	125.1	0	0	91.8	0	0	0.23	0.181	0.049
19841203	0.22967297	0.48	0	-0.9	0	0	32	1	125.1	0	0	91.5	0	0	0.23	0.181	0.049
19841204	0.229098787	0.48	0	-1	0	0	32	1	125.1	0	0	91.3	0	0	0.229	0.18	0.049
19841205	0.22852604	0.48	0	-5.3	0	0	32	1	125.1	0	0	91.1	0	0	0.229	0.18	0.049
19841206	0.227954725	0.48	0.4	-3.9	0	0	32.4	1	125.1	0	0	90.8	0	0	0.228	0.179	0.049
19841207	0.227384838	0.52	7.3	0.7	0	0	39.1	1	125.1	0	0	90.6	0	0	0.227	0.179	0.048
19841208	0.226816376	0.48	0	0.4	0	0	39.1	1	125.1	0	0	90.4	0	0	0.227	0.178	0.048
19841209	0.226249335	0.47	0	-0.9	0	0	39.1	1	125.1	0	0	90.2	0	0	0.226	0.178	0.048
19841210	0.225683712	0.47	0	-2.3	0	0	39.1	1	125.1	0	0	89.9	0	0	0.226	0.178	0.048
